CLIENTNUM,Customer_Age,Gender,Education_Level,Marital_Status,Income_Category,Card_Category,Credit_Limit
715413483,44,F,Graduate,Single,Less than $40K,Blue,4066
715750758,56,M,Uneducated,Married,$80K - $120K,Blue,9031
714062958,36,M,Unknown,Single,$40K - $60K,Blue,9887
710458758,65,F,Graduate,Married,Less than $40K,Blue,4161
719494983,26,M,Graduate,Single,Less than $40K,Blue,2740
710586483,26,F,High School,Single,Unknown,Blue,6152
772637058,34,M,Uneducated,Married,$60K - $80K,Blue,8167
718229133,51,M,College,Married,$120K +,Blue,23742
718423533,57,M,College,Unknown,$60K - $80K,Blue,16791
781089708,30,M,Graduate,Divorced,$80K - $120K,Blue,26783
773082033,35,M,Post-Graduate,Married,$80K - $120K,Blue,25516
815288583,32,M,Graduate,Married,$40K - $60K,Blue,4815
720431433,62,M,Graduate,Married,Unknown,Blue,3198
709164408,32,M,Uneducated,Married,Less than $40K,Blue,2218
710567508,53,M,High School,Married,$80K - $120K,Blue,23462
719427333,55,M,College,Married,$60K - $80K,Blue,2252
714765408,26,F,Unknown,Single,Less than $40K,Blue,2557
709785783,35,F,Graduate,Single,Less than $40K,Blue,2300
809290308,31,F,Graduate,Married,Less than $40K,Blue,3540
779598183,53,M,Unknown,Single,$60K - $80K,Blue,22938
779783508,45,M,Graduate,Married,$40K - $60K,Blue,13129
719568333,39,M,Unknown,Single,$80K - $120K,Silver,34516
719207733,61,F,High School,Married,Less than $40K,Blue,3396
715533108,31,F,Uneducated,Single,Less than $40K,Blue,4712
714816258,37,M,Graduate,Single,$60K - $80K,Blue,7638
787573683,41,M,Post-Graduate,Married,$60K - $80K,Blue,2624
804310758,58,M,Graduate,Married,$120K +,Blue,17934
792912708,45,M,Graduate,Married,$40K - $60K,Silver,15198
719078283,57,F,High School,Married,Less than $40K,Blue,3191
708620283,35,M,Unknown,Single,$60K - $80K,Blue,6053
770985633,39,M,Unknown,Married,$40K - $60K,Blue,5510
780094008,55,M,Doctorate,Married,$120K +,Blue,12875
716420358,41,F,High School,Married,$40K - $60K,Blue,2602
825756333,55,F,Uneducated,Married,Less than $40K,Blue,2041
755273658,52,F,Graduate,Married,Less than $40K,Blue,2548
709096908,57,M,Graduate,Married,$120K +,Blue,4698
714840858,40,F,High School,Unknown,Less than $40K,Blue,2222
721205508,47,M,High School,Married,$80K - $120K,Blue,8217
786493908,42,F,Uneducated,Single,Less than $40K,Silver,10091
803963808,39,M,Graduate,Single,$80K - $120K,Blue,19074
806170158,39,M,Graduate,Single,$60K - $80K,Gold,34516
751469808,36,M,Graduate,Married,$120K +,Blue,12852
721055058,36,M,Uneducated,Married,$60K - $80K,Blue,12763
709794333,29,M,Graduate,Married,Less than $40K,Blue,2827
718361583,56,F,Uneducated,Married,Unknown,Blue,8242
714327183,37,F,Graduate,Married,Less than $40K,Blue,1825
808909008,61,M,Post-Graduate,Married,Less than $40K,Blue,1438.3
716207508,36,M,High School,Married,$60K - $80K,Blue,5497
768965208,51,F,Graduate,Married,$40K - $60K,Blue,6778
720185058,46,M,Graduate,Married,$60K - $80K,Blue,4267
715220508,31,F,High School,Married,Less than $40K,Blue,3273
712112733,33,M,Doctorate,Single,$40K - $60K,Blue,9371
712298883,50,F,High School,Single,Less than $40K,Blue,1438.3
717813558,57,F,High School,Single,Unknown,Blue,8389
716823408,65,M,Doctorate,Single,Unknown,Blue,28410
719089383,48,M,High School,Married,$40K - $60K,Blue,6168
710039208,57,F,Unknown,Single,Unknown,Blue,2111
780237033,63,F,Unknown,Married,$40K - $60K,Blue,3141
720986958,50,F,Graduate,Divorced,$40K - $60K,Blue,8307
709473708,39,M,Graduate,Married,$80K - $120K,Blue,30753
708593883,39,M,College,Married,$60K - $80K,Blue,2731
710241858,39,F,Unknown,Married,Less than $40K,Blue,2890
715392558,52,M,Unknown,Single,$120K +,Blue,34516
717399183,37,M,Graduate,Married,$80K - $120K,Blue,8058
817925058,50,F,Uneducated,Married,Unknown,Blue,5660
716029158,59,M,Unknown,Married,$60K - $80K,Blue,4230
715043508,38,M,Graduate,Unknown,$40K - $60K,Blue,9515
716610558,65,F,High School,Single,$40K - $60K,Blue,10962
716768808,57,M,Unknown,Married,$120K +,Blue,23848
795810633,65,M,Uneducated,Married,Unknown,Blue,10144
779925033,38,F,Graduate,Married,$40K - $60K,Blue,2997
790225758,41,M,College,Single,$80K - $120K,Blue,2647
713879283,55,F,Graduate,Married,Less than $40K,Blue,4580
715968858,28,M,Post-Graduate,Married,Unknown,Blue,2608
767687208,31,M,Unknown,Single,$80K - $120K,Blue,34516
778728783,39,F,Unknown,Married,Less than $40K,Blue,3156
713637783,44,F,Graduate,Married,Unknown,Blue,24936
718162908,55,M,College,Married,$80K - $120K,Blue,26101
708664008,57,M,College,Married,$80K - $120K,Blue,14270
711929058,28,M,High School,Married,Unknown,Blue,25618
770781558,35,F,Graduate,Married,Less than $40K,Blue,3230
790048158,46,F,College,Married,Less than $40K,Blue,8881
721258158,65,F,Uneducated,Single,Unknown,Blue,11037
786480183,50,F,Uneducated,Married,Unknown,Blue,16763
721378008,31,M,Uneducated,Divorced,$40K - $60K,Blue,2621
786566733,49,M,Unknown,Single,$80K - $120K,Blue,4939
794551383,50,F,College,Single,Less than $40K,Blue,4419
820981383,44,F,High School,Divorced,Less than $40K,Blue,9235
713366583,63,F,High School,Married,Less than $40K,Blue,3055
767311008,41,M,Graduate,Divorced,$80K - $120K,Blue,19412
716624133,56,M,Unknown,Married,$80K - $120K,Blue,12786
712727283,55,M,Graduate,Married,$60K - $80K,Blue,4666
716059608,48,F,College,Single,Less than $40K,Blue,4894
708292833,35,M,High School,Single,$120K +,Blue,27389
720013083,30,F,Post-Graduate,Single,Less than $40K,Blue,2132
710540883,37,M,High School,Single,$80K - $120K,Blue,6590
709212183,53,F,Graduate,Married,Less than $40K,Blue,3176
713424108,37,M,Graduate,Single,$60K - $80K,Blue,4288
718476033,65,F,Uneducated,Single,Unknown,Blue,20130
815001108,48,M,Doctorate,Single,Less than $40K,Blue,5945
709802208,37,M,Graduate,Married,$40K - $60K,Blue,3350
713445183,35,M,High School,Married,$60K - $80K,Blue,4008
717310458,35,F,Graduate,Single,Less than $40K,Blue,5780
789158433,49,F,High School,Unknown,$40K - $60K,Blue,2497
788761608,26,F,High School,Single,Unknown,Blue,10286
709916058,58,M,Unknown,Married,$60K - $80K,Blue,2347
789804933,29,F,Uneducated,Single,Unknown,Blue,23125
780070833,58,F,Unknown,Married,Less than $40K,Blue,3034
772776033,33,M,College,Single,$80K - $120K,Blue,7081
719804208,36,M,Graduate,Married,$40K - $60K,Blue,6824
715077483,47,F,Doctorate,Married,Less than $40K,Blue,1438.3
717000858,41,M,Graduate,Married,Less than $40K,Blue,2683
792402483,46,M,Graduate,Single,$60K - $80K,Blue,12280
712973733,58,M,Graduate,Married,$60K - $80K,Blue,14607
813213558,53,F,Doctorate,Single,Less than $40K,Blue,2267
718215033,54,F,Unknown,Married,Less than $40K,Blue,2556
717207408,39,F,Uneducated,Divorced,Unknown,Blue,12512
711426033,49,M,Graduate,Married,$80K - $120K,Blue,11332
719233833,35,F,High School,Married,Less than $40K,Blue,3073
716864733,47,M,College,Married,$120K +,Silver,34516
821168733,38,M,Graduate,Married,$60K - $80K,Blue,5323
710135058,56,M,Graduate,Married,$80K - $120K,Blue,9078
720228708,56,M,High School,Married,$120K +,Blue,27029
718618458,38,M,High School,Single,$60K - $80K,Blue,9859
719470458,46,M,College,Single,$80K - $120K,Blue,4026
719587158,37,M,High School,Single,$40K - $60K,Blue,2608
715499808,63,F,Unknown,Married,Less than $40K,Blue,3552
718589133,65,F,Graduate,Single,Less than $40K,Blue,4613
789235383,38,M,College,Married,$80K - $120K,Blue,10386
773364483,45,F,Doctorate,Unknown,Unknown,Silver,34516
713548158,26,M,College,Single,$40K - $60K,Blue,2657
720264783,58,F,Graduate,Married,Less than $40K,Blue,5031
715319958,48,M,Uneducated,Married,$120K +,Blue,34516
710528583,26,F,Unknown,Single,$40K - $60K,Blue,1612
809990883,48,F,Graduate,Single,Less than $40K,Blue,2423
714412308,33,M,Graduate,Married,$80K - $120K,Blue,7140
772303458,62,F,Doctorate,Married,$40K - $60K,Blue,3377
721243083,55,M,Uneducated,Divorced,$80K - $120K,Blue,34516
711990933,40,F,Graduate,Single,Less than $40K,Blue,2295
819977058,46,M,High School,Single,$40K - $60K,Blue,3150
721467258,58,M,High School,Married,$40K - $60K,Blue,2165
719976558,47,M,Graduate,Unknown,$60K - $80K,Blue,4249
718824783,50,M,Unknown,Divorced,$60K - $80K,Blue,2966
713303733,53,M,Graduate,Married,$120K +,Blue,1612
711129483,45,M,Graduate,Married,$60K - $80K,Blue,14593
779618433,48,M,Uneducated,Single,$40K - $60K,Blue,8327
797757333,43,M,Post-Graduate,Married,$60K - $80K,Gold,34516
814497483,60,M,Uneducated,Married,$60K - $80K,Blue,6479
709623483,56,M,High School,Married,$120K +,Blue,18442
709056558,43,F,College,Married,$40K - $60K,Blue,2800
708238833,57,F,High School,Married,Less than $40K,Blue,3032
813261408,52,F,Uneducated,Married,$40K - $60K,Blue,2151
720424608,56,F,Unknown,Married,Unknown,Blue,24073
798022683,43,M,Graduate,Married,$80K - $120K,Blue,25517
769756983,38,M,Graduate,Married,$60K - $80K,Blue,7709
712674183,53,M,College,Married,$40K - $60K,Blue,4065
708900408,52,F,Graduate,Divorced,Unknown,Blue,13169
713625483,58,M,College,Married,$80K - $120K,Blue,11811
716869458,34,F,College,Single,Less than $40K,Blue,7440
788723133,36,M,High School,Single,$40K - $60K,Blue,12714
794462133,55,F,Graduate,Single,$40K - $60K,Blue,3735
712604133,54,M,Uneducated,Married,$80K - $120K,Blue,25882
714397983,36,M,College,Married,$40K - $60K,Blue,3877
788269158,35,F,Graduate,Single,Unknown,Blue,3280
715898058,53,M,Graduate,Married,$120K +,Blue,11023
711906033,48,F,Graduate,Unknown,Less than $40K,Blue,6182
711367308,37,M,Uneducated,Single,$40K - $60K,Blue,2186
790186458,45,M,Uneducated,Single,$80K - $120K,Blue,17996
712040433,54,F,High School,Married,Less than $40K,Blue,2306
709616958,38,M,High School,Single,$60K - $80K,Silver,26556
714633858,35,F,College,Married,Less than $40K,Blue,5779
794818833,36,F,Uneducated,Single,Less than $40K,Blue,5494
711219333,33,M,Post-Graduate,Married,$120K +,Blue,7571
713384508,28,M,High School,Single,Less than $40K,Blue,2897
772514808,36,F,Uneducated,Single,$40K - $60K,Blue,3131
710808108,34,F,College,Divorced,Less than $40K,Blue,4274
778973658,55,M,Doctorate,Married,$60K - $80K,Blue,4980
712005108,61,F,Post-Graduate,Married,Less than $40K,Blue,3156
804577833,44,F,Graduate,Married,Less than $40K,Blue,6861
715028283,54,M,Graduate,Married,$80K - $120K,Blue,15554
789786258,39,M,High School,Married,$80K - $120K,Blue,26570
715421058,51,M,Unknown,Married,$60K - $80K,Blue,22224
797166633,47,M,Unknown,Single,$80K - $120K,Blue,10606
711041508,37,F,High School,Married,$40K - $60K,Blue,5865
712847208,47,F,Graduate,Unknown,$40K - $60K,Blue,5369
779174133,56,M,Uneducated,Married,$120K +,Blue,5188
715680933,53,M,Graduate,Single,$80K - $120K,Blue,17742
770871708,62,M,Graduate,Married,$40K - $60K,Blue,2591
772643058,58,F,Graduate,Married,Less than $40K,Blue,2800
718199133,57,M,High School,Married,$80K - $120K,Blue,6543
721475133,54,F,Doctorate,Single,Unknown,Blue,26053
766322883,33,F,College,Single,$40K - $60K,Blue,6316
771197433,54,F,Graduate,Married,Less than $40K,Blue,4658
709516458,30,M,Graduate,Divorced,$60K - $80K,Blue,6476
716456808,36,F,High School,Single,Less than $40K,Blue,8087
716819958,60,M,Graduate,Married,$60K - $80K,Blue,9033
779449308,46,F,High School,Single,Less than $40K,Blue,3206
784891458,55,M,Graduate,Married,$80K - $120K,Blue,28751
790004883,55,M,High School,Married,$80K - $120K,Blue,2938
770262183,31,M,Uneducated,Single,Less than $40K,Blue,5715
715277583,55,F,Uneducated,Divorced,Less than $40K,Blue,2111
815510883,36,M,Post-Graduate,Single,$40K - $60K,Blue,11862
713997183,34,F,Unknown,Single,Less than $40K,Blue,2791
715107033,33,F,Graduate,Single,Less than $40K,Blue,6551
720706008,30,M,Post-Graduate,Single,$40K - $60K,Blue,4533
710108133,54,F,Graduate,Married,$40K - $60K,Blue,1854
718983333,53,M,Uneducated,Married,$80K - $120K,Blue,6704
714030183,59,M,Graduate,Single,$80K - $120K,Silver,34516
710496708,41,M,College,Single,$120K +,Blue,5489
714935883,45,M,Uneducated,Married,$40K - $60K,Blue,10619
718972758,50,F,Graduate,Married,Less than $40K,Blue,2481
711827958,57,M,Uneducated,Married,$60K - $80K,Blue,5100
778724058,63,M,Doctorate,Single,$40K - $60K,Blue,5905
809620833,35,F,Unknown,Single,Unknown,Blue,9293
718920708,35,M,Graduate,Married,$60K - $80K,Blue,5240
771051783,53,M,High School,Married,$120K +,Blue,4182
715970133,33,F,College,Divorced,Less than $40K,Blue,9857
806889633,38,M,Uneducated,Married,$80K - $120K,Blue,20117
717338733,31,M,High School,Divorced,Less than $40K,Blue,6012
779223858,37,M,Graduate,Married,$60K - $80K,Blue,6369
769980333,36,M,Uneducated,Single,$80K - $120K,Blue,13005
716112933,39,F,Graduate,Married,Unknown,Blue,1575
788783133,58,F,Post-Graduate,Married,Less than $40K,Blue,6679
816325533,39,F,Graduate,Married,Less than $40K,Blue,6458
720113433,61,M,Unknown,Single,$60K - $80K,Blue,20803
717233058,34,M,Unknown,Married,$40K - $60K,Blue,5540
710233683,55,M,Graduate,Married,$80K - $120K,Blue,2801
778327908,50,M,Uneducated,Single,Less than $40K,Blue,2419
716400633,33,M,High School,Single,$40K - $60K,Blue,5156
787488108,48,F,High School,Married,Unknown,Blue,14228
771649083,63,M,High School,Married,$80K - $120K,Blue,10257
789853533,54,M,High School,Married,$40K - $60K,Blue,3032
806256333,41,M,Graduate,Unknown,$60K - $80K,Blue,1438.3
796336833,51,M,Doctorate,Married,$80K - $120K,Blue,32096
713763633,54,F,Graduate,Married,Unknown,Blue,3014
710942358,47,M,Unknown,Single,$40K - $60K,Blue,5762
713974533,52,F,Post-Graduate,Single,Less than $40K,Blue,2555
787231233,34,M,Post-Graduate,Single,$80K - $120K,Silver,34516
719810583,64,M,High School,Married,Less than $40K,Blue,2140
717124983,62,F,Uneducated,Married,$40K - $60K,Blue,4760
787523283,38,M,Graduate,Single,$80K - $120K,Blue,26372
719493858,52,F,Graduate,Married,Less than $40K,Blue,8203
709897983,35,F,Doctorate,Married,$40K - $60K,Blue,2655
717225258,35,M,Graduate,Single,$120K +,Blue,13655
803148033,54,M,College,Married,$80K - $120K,Blue,12169
779474958,35,F,Unknown,Single,Less than $40K,Blue,2956
712060158,35,M,Doctorate,Single,$60K - $80K,Blue,2598
713292933,36,F,Graduate,Single,Unknown,Blue,10566
710982858,33,F,Graduate,Single,$40K - $60K,Blue,8232
714542058,53,M,Graduate,Unknown,$60K - $80K,Silver,26365
712319058,37,F,Uneducated,Married,Less than $40K,Blue,4671
744483633,35,M,Graduate,Married,$120K +,Blue,14869
714947883,59,M,Graduate,Married,$40K - $60K,Blue,2300
788776908,47,M,Unknown,Unknown,$80K - $120K,Blue,2797
714802458,48,F,High School,Single,$40K - $60K,Blue,2657
721485708,58,M,Uneducated,Married,$80K - $120K,Blue,9149
716378658,55,F,Unknown,Married,Less than $40K,Blue,2629
713375658,37,M,Graduate,Divorced,$40K - $60K,Blue,3176
717828108,57,M,Graduate,Married,$80K - $120K,Blue,21875
788784258,60,M,High School,Married,Unknown,Blue,3007
718875483,50,M,College,Married,$60K - $80K,Blue,17404
811111083,56,M,High School,Married,$60K - $80K,Blue,2863
715749108,48,M,Graduate,Married,$60K - $80K,Gold,34516
780197133,40,M,Graduate,Single,$60K - $80K,Blue,13919
719146008,48,M,Graduate,Married,$80K - $120K,Blue,18672
717727308,50,F,Uneducated,Married,Less than $40K,Blue,4204
718445883,61,F,Uneducated,Married,Less than $40K,Blue,6859
795997908,36,M,High School,Married,$80K - $120K,Blue,16050
710159658,46,M,High School,Married,$120K +,Blue,34516
716068683,28,M,Uneducated,Divorced,Unknown,Blue,16766
778844433,49,M,Unknown,Single,$80K - $120K,Blue,20895
715161633,44,F,High School,Single,$40K - $60K,Blue,7881
773270058,57,M,High School,Married,$80K - $120K,Blue,13427
714120258,37,M,Uneducated,Divorced,$80K - $120K,Blue,2281
720076458,57,M,Uneducated,Married,$80K - $120K,Blue,10974
720693033,33,M,Unknown,Married,$60K - $80K,Blue,8925
719978583,46,M,High School,Married,$60K - $80K,Blue,5265
712784058,45,F,High School,Divorced,Unknown,Blue,17156
717261708,53,M,Unknown,Married,$80K - $120K,Blue,13457
803665983,52,M,Unknown,Married,$60K - $80K,Blue,2742
815838633,34,M,Unknown,Married,$60K - $80K,Blue,3890
826706208,55,M,Graduate,Single,$80K - $120K,Blue,17198
721218408,53,M,High School,Married,$120K +,Blue,3401
779484408,37,M,Unknown,Married,$60K - $80K,Blue,18951
710416533,58,F,Unknown,Single,$40K - $60K,Blue,1454
719706483,33,M,High School,Married,$120K +,Blue,27499
712206858,39,M,Graduate,Married,$120K +,Blue,32964
709886583,37,F,High School,Single,Less than $40K,Blue,7411
711040758,32,M,Uneducated,Single,$40K - $60K,Blue,7200
817197333,26,F,Uneducated,Single,Unknown,Blue,12007
718929708,60,F,Graduate,Married,Less than $40K,Blue,3147
721150833,37,M,Graduate,Single,$80K - $120K,Blue,5110
714514983,43,F,Graduate,Married,Less than $40K,Blue,5438
779888658,56,M,Uneducated,Married,$80K - $120K,Blue,17450
715883358,52,M,College,Married,$80K - $120K,Blue,18352
713363583,34,M,Uneducated,Single,$120K +,Blue,5030
772935108,47,M,Unknown,Divorced,$80K - $120K,Silver,34516
820075983,26,M,Graduate,Single,Less than $40K,Blue,1585
721502958,54,M,High School,Married,$120K +,Blue,3251
708596283,35,F,Uneducated,Single,Less than $40K,Blue,2858
710325258,52,M,Unknown,Married,$80K - $120K,Silver,34516
708823908,41,M,Graduate,Single,$60K - $80K,Blue,16443
826401858,36,F,Uneducated,Divorced,Less than $40K,Blue,3687
709554483,53,F,Graduate,Married,Less than $40K,Blue,4840
710545158,42,M,Unknown,Single,$120K +,Blue,15108
788621658,54,M,College,Married,$60K - $80K,Blue,1909
716713533,53,M,Post-Graduate,Single,$80K - $120K,Blue,19063
712338033,36,M,High School,Married,$80K - $120K,Blue,15982
711639708,42,M,Graduate,Single,$60K - $80K,Blue,1438.3
720216108,27,F,College,Divorced,Less than $40K,Blue,2549
718708908,58,M,Graduate,Married,$60K - $80K,Blue,5967
802890333,59,M,Uneducated,Married,$40K - $60K,Blue,2182
712965183,63,F,Graduate,Married,Less than $40K,Blue,2689
796170933,57,M,Uneducated,Single,$80K - $120K,Blue,30622
712816833,56,F,High School,Married,Unknown,Blue,4203
814829583,42,F,Unknown,Single,Less than $40K,Blue,6453
798769458,29,F,High School,Single,Less than $40K,Blue,3318
818034558,44,M,Unknown,Unknown,$60K - $80K,Blue,22075
719483358,33,M,College,Married,$40K - $60K,Blue,6746
719647383,35,M,Graduate,Married,$80K - $120K,Blue,4408
714909108,33,F,Graduate,Single,Less than $40K,Blue,4838
793678608,46,M,Graduate,Single,$80K - $120K,Silver,34516
720854358,27,M,Unknown,Married,$40K - $60K,Blue,3823
709126833,42,M,College,Unknown,$120K +,Blue,21670
788896983,53,M,Graduate,Married,$60K - $80K,Blue,7928
715731033,50,M,Graduate,Single,$120K +,Blue,33996
717636933,48,F,College,Divorced,$40K - $60K,Blue,4365
772658658,57,M,High School,Single,$60K - $80K,Blue,2248
755943033,34,F,Graduate,Single,Less than $40K,Blue,1901
772399983,55,M,College,Single,$80K - $120K,Silver,34516
826130133,58,M,Graduate,Married,$120K +,Blue,31680
719238183,55,F,Graduate,Married,Less than $40K,Blue,1872
802666083,48,F,Uneducated,Unknown,Less than $40K,Blue,2055
